H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Home_W_Pct_10,Away_W_Pct_10,H_Team_Elo_Before,A_Team_Elo_Before
0.5379999999999999,0.46,0.376,0.77,42.7,26.3,14.0,7.3,5.2,1.2,109.9,108.9,0.575,0.556,0.496,0.396,0.823,42.9,25.8,14.8,6.0,5.7,2.9,116.5,113.7,0.616,0,0.6,0.6,1506.9863914208167,1506.111319387206
0.625,0.4679999999999999,0.36,0.8270000000000001,44.9,26.1,13.7,6.2,4.3,2.7,111.3,108.7,0.5770000000000001,0.6920000000000001,0.479,0.358,0.774,45.1,22.9,15.5,8.6,6.1,3.7,111.7,107.9,0.58,1,0.7,0.7,1561.5390889831317,1550.2367273866596
0.4,0.449,0.337,0.736,43.7,22.5,14.2,7.1,4.6,-5.9,104.4,110.6,0.55,0.615,0.493,0.401,0.731,47.1,26.2,13.4,8.2,4.7,8.5,119.2,110.4,0.6,1,0.4,0.6,1465.7840496998972,1630.005256735661
0.261,0.45,0.34,0.7559999999999999,42.2,23.8,13.3,6.7,3.8,-7.2,108.5,115.5,0.5529999999999999,0.52,0.4639999999999999,0.385,0.758,44.4,22.5,14.2,8.5,4.9,1.3,112.1,110.6,0.5670000000000001,1,0.3,0.4,1355.4055574417291,1566.1803216756723
0.481,0.457,0.38,0.768,44.2,27.5,14.8,7.9,4.8,0.0,110.8,110.7,0.5660000000000001,0.5770000000000001,0.452,0.361,0.7909999999999999,44.5,24.6,11.0,6.8,5.0,-0.8,109.0,109.8,0.547,0,0.6,0.7,1469.156471559571,1498.1217930758644
0.56,0.48,0.3779999999999999,0.772,44.3,26.8,13.8,8.4,4.4,4.0,115.2,111.1,0.5820000000000001,0.778,0.486,0.364,0.753,45.4,24.8,15.1,7.2,6.1,7.9,112.4,104.5,0.5820000000000001,1,0.6,0.8,1580.6737091519965,1659.6938651828657
0.462,0.452,0.389,0.823,42.0,24.9,13.9,9.1,5.6,2.0,113.5,111.6,0.579,0.231,0.439,0.35,0.743,42.5,23.9,13.8,8.4,5.5,-7.8,105.7,112.9,0.536,0,0.5,0.2,1596.6577984368018,1316.8362219669373
0.481,0.465,0.35,0.778,42.5,23.2,12.1,6.5,4.4,-1.7,112.5,114.1,0.575,0.6,0.442,0.3829999999999999,0.831,44.4,19.7,11.2,7.5,4.8,0.2,114.7,114.7,0.5670000000000001,0,0.5,0.6,1498.7191723670455,1525.9817142649115
0.2689999999999999,0.434,0.351,0.7809999999999999,42.5,23.8,14.7,7.7,4.9,-4.6,107.9,112.1,0.546,0.44,0.477,0.362,0.726,46.2,24.7,14.5,7.4,4.0,-0.6,113.5,114.4,0.575,1,0.4,0.6,1408.8464966695935,1498.6136709094746
0.7040000000000001,0.485,0.422,0.848,44.8,24.6,13.4,7.8,4.9,7.6,117.6,110.2,0.606,0.37,0.449,0.342,0.715,43.7,23.2,15.4,8.6,5.2,-8.0,104.1,112.1,0.5329999999999999,1,0.6,0.2,1623.953491843674,1345.1844645904955
0.64,0.473,0.361,0.8270000000000001,44.5,26.1,13.8,6.3,4.2,3.0,111.9,109.0,0.581,0.37,0.431,0.353,0.7809999999999999,47.0,22.5,13.7,7.1,4.0,-6.5,105.8,112.3,0.529,1,0.8,0.3,1568.9949585499542,1393.3667425683425
0.48,0.475,0.373,0.716,43.0,25.5,13.9,6.5,5.2,-4.8,112.0,116.9,0.574,0.476,0.4629999999999999,0.364,0.7829999999999999,44.2,28.3,14.2,9.7,5.1,-0.4,110.1,110.5,0.557,0,0.7,0.5,1455.4486810265787,1533.365428152352
0.519,0.462,0.372,0.772,42.4,26.2,13.9,7.3,5.2,0.5,109.9,109.6,0.575,0.357,0.45,0.34,0.716,43.5,23.2,15.3,8.4,5.2,-8.3,104.3,112.5,0.5329999999999999,1,0.5,0.1,1489.41985498723,1342.3340144577332
0.4639999999999999,0.451,0.355,0.7609999999999999,49.0,21.9,14.1,6.9,5.1,0.1,107.5,107.2,0.5429999999999999,0.423,0.449,0.356,0.816,45.7,24.5,14.2,6.5,4.8,0.4,111.3,111.3,0.5660000000000001,1,0.5,0.3,1482.4483125248184,1417.9548177664824
0.7140000000000001,0.484,0.422,0.848,44.9,24.8,13.4,7.8,4.9,7.9,117.9,110.1,0.607,0.423,0.461,0.357,0.784,42.1,25.3,16.7,6.8,3.8,-3.4,106.0,109.5,0.578,1,0.7,0.5,1626.8039419764364,1485.4208326238895
0.815,0.466,0.395,0.77,49.4,24.1,14.8,5.9,5.9,9.4,116.0,107.0,0.593,0.667,0.48,0.359,0.777,44.8,22.8,15.4,8.5,6.0,3.3,111.9,108.5,0.581,1,0.9,0.6,1659.337205788047,1542.780857819837
0.519,0.475,0.371,0.769,42.2,26.8,13.2,8.4,5.7,1.7,112.0,110.5,0.575,0.4,0.48,0.382,0.799,42.3,25.5,15.9,7.1,4.0,-1.4,111.3,113.1,0.591,0,0.4,0.3,1536.8980467753015,1446.3997141729978
0.462,0.476,0.368,0.7190000000000001,42.6,25.4,14.0,6.5,5.2,-5.2,111.9,117.1,0.575,0.5710000000000001,0.497,0.396,0.826,42.9,26.1,14.7,6.1,5.6,3.3,116.8,113.5,0.617,0,0.6,0.6,1443.6523189783693,1523.677855820793
0.292,0.4479999999999999,0.336,0.762,42.6,23.8,13.5,6.8,3.7,-6.4,108.0,114.2,0.552,0.423,0.446,0.345,0.75,43.2,22.6,14.9,7.7,5.6,-1.4,107.2,108.2,0.5579999999999999,1,0.4,0.4,1375.844415042663,1490.2976358511842
0.5,0.466,0.365,0.7829999999999999,44.1,28.4,14.0,9.7,4.9,0.2,110.7,110.4,0.5589999999999999,0.423,0.476,0.358,0.73,46.3,24.7,14.4,7.3,4.0,-1.0,113.7,115.0,0.574,0,0.5,0.5,1545.1617902005614,1486.0420973831715
0.423,0.45,0.3389999999999999,0.731,43.8,22.8,14.2,7.1,4.4,-5.5,104.7,110.5,0.55,0.615,0.445,0.385,0.826,44.2,19.6,11.4,7.5,4.7,0.3,115.2,115.0,0.57,0,0.4,0.7,1476.0522745183412,1532.1071248245298
0.259,0.442,0.352,0.743,42.4,24.0,13.9,8.3,5.6,-7.3,106.0,112.9,0.54,0.75,0.485,0.359,0.748,45.5,24.9,14.9,7.1,6.0,7.0,112.1,105.1,0.58,0,0.3,0.7,1331.2041127401192,1643.6071293102625
0.654,0.472,0.36,0.831,45.1,26.0,13.5,6.3,4.2,3.6,111.8,108.4,0.58,0.586,0.5,0.4039999999999999,0.821,42.7,26.3,14.7,6.1,5.6,3.6,117.5,114.0,0.621,0,0.9,0.6,1574.4426885594603,1533.6983845180182
0.5,0.46,0.379,0.75,44.5,22.1,14.3,8.3,4.8,0.7,111.0,110.0,0.562,0.5770000000000001,0.479,0.38,0.77,44.4,26.8,13.7,8.3,4.4,4.5,115.5,110.9,0.583,1,0.3,0.6,1545.7414640747386,1596.7604450245997
0.593,0.492,0.3989999999999999,0.73,47.0,26.1,13.4,8.2,4.7,8.0,118.8,110.4,0.598,0.444,0.451,0.386,0.8240000000000001,41.9,24.9,13.8,9.0,5.5,1.8,113.4,111.7,0.578,0,0.5,0.5,1619.737031917217,1582.28990766362
0.357,0.429,0.346,0.7829999999999999,47.0,22.2,13.6,7.0,4.1,-7.0,105.3,112.3,0.526,0.483,0.4529999999999999,0.361,0.763,48.9,22.0,14.0,6.9,5.1,0.5,108.2,107.6,0.546,1,0.2,0.6,1387.919012558836,1489.083110180418
0.32,0.451,0.3379999999999999,0.7609999999999999,42.6,23.7,13.5,7.0,3.6,-5.6,108.5,113.9,0.555,0.556,0.478,0.375,0.774,44.2,26.8,13.8,8.5,4.4,3.9,115.0,111.0,0.5820000000000001,1,0.5,0.5,1390.3197058887276,1584.6468011949892
0.519,0.461,0.3779999999999999,0.755,44.4,22.3,14.6,8.3,4.6,1.2,111.1,109.7,0.564,0.407,0.4479999999999999,0.355,0.82,45.6,24.3,14.1,6.5,4.8,0.0,111.5,111.9,0.5660000000000001,0,0.4,0.2,1557.855107904349,1411.3200201108828
0.643,0.481,0.359,0.78,44.6,22.6,15.3,8.4,5.9,2.8,112.1,109.3,0.5820000000000001,0.407,0.447,0.341,0.75,42.9,22.5,14.9,7.7,5.5,-1.8,107.2,108.6,0.5579999999999999,1,0.6,0.3,1537.6288270321677,1475.8223450051196
0.25,0.441,0.356,0.7440000000000001,42.2,24.1,14.0,8.4,5.5,-7.4,106.0,112.9,0.539,0.5,0.473,0.367,0.7709999999999999,42.2,26.3,13.3,8.3,6.0,1.3,111.3,110.2,0.573,0,0.3,0.3,1328.3329081124718,1522.907858381777
0.444,0.481,0.364,0.731,46.2,25.0,14.6,7.6,4.0,0.2,114.6,114.8,0.58,0.63,0.444,0.387,0.82,44.6,19.8,11.4,7.4,4.8,0.7,115.3,114.7,0.57,0,0.5,0.8,1517.8423861080114,1543.0383745384158
0.536,0.4639999999999999,0.375,0.778,42.2,26.4,13.9,7.3,5.4,1.6,110.5,109.0,0.578,0.407,0.4629999999999999,0.352,0.785,42.0,25.4,16.4,6.8,3.9,-3.5,106.6,110.2,0.579,1,0.5,0.5,1498.3863030402863,1481.9515514251375
0.7240000000000001,0.487,0.424,0.847,44.7,25.1,13.4,7.7,4.7,7.9,118.3,110.5,0.609,0.821,0.4679999999999999,0.395,0.774,48.9,23.9,14.6,6.0,5.8,9.4,116.6,107.4,0.596,0,0.7,0.9,1630.2732231751886,1664.4892365757164
0.478,0.467,0.368,0.7879999999999999,43.5,28.2,14.2,9.7,4.7,-1.1,110.6,111.6,0.561,0.407,0.449,0.3379999999999999,0.732,43.9,22.8,14.1,7.1,4.4,-5.7,104.7,110.7,0.55,1,0.4,0.3,1513.3615014757215,1465.1210248044551
0.423,0.478,0.3829999999999999,0.8009999999999999,42.7,25.4,15.9,7.0,3.9,-1.0,111.0,112.4,0.588,0.296,0.437,0.356,0.782,42.4,24.2,14.8,7.6,5.0,-4.0,108.7,112.4,0.551,1,0.4,0.4,1460.3899025665226,1421.4180701958967
0.444,0.478,0.368,0.721,42.6,25.3,14.0,6.5,5.2,-5.4,112.4,117.8,0.5760000000000001,0.3929999999999999,0.4629999999999999,0.352,0.7879999999999999,42.1,25.4,16.4,6.8,3.9,-3.7,106.4,110.1,0.578,0,0.5,0.5,1433.631790281144,1475.1503354927852
0.759,0.487,0.361,0.75,45.3,24.8,15.1,7.1,6.1,7.1,112.2,105.2,0.5820000000000001,0.6,0.502,0.407,0.8240000000000001,42.5,26.3,14.6,6.0,5.5,3.6,117.9,114.5,0.624,0,0.8,0.6,1646.4783339379096,1542.2347861759558
0.5710000000000001,0.491,0.3979999999999999,0.732,46.7,26.0,13.5,8.2,4.7,7.3,118.3,110.7,0.598,0.4639999999999999,0.4529999999999999,0.386,0.82,41.9,24.8,13.8,8.9,5.5,2.1,113.6,111.4,0.579,0,0.5,0.6,1605.0126433653045,1597.0142962155326
0.5,0.4679999999999999,0.371,0.7879999999999999,43.5,28.2,14.1,9.9,4.7,-0.7,111.0,111.5,0.563,0.286,0.4379999999999999,0.354,0.784,42.3,23.9,14.7,7.6,4.9,-4.0,108.5,112.2,0.551,1,0.4,0.4,1519.685868928242,1417.629116650984
0.241,0.44,0.357,0.7509999999999999,42.1,24.5,13.8,8.5,5.6,-7.3,106.3,113.2,0.539,0.483,0.4539999999999999,0.385,0.825,41.7,24.9,13.7,8.8,5.5,2.5,113.6,111.1,0.58,0,0.2,0.7,1323.9600637862277,1612.781498355641
0.429,0.481,0.368,0.733,46.5,25.0,14.5,7.5,3.9,0.1,115.2,115.4,0.581,0.63,0.475,0.362,0.835,44.7,26.1,13.3,6.3,4.1,3.3,112.5,109.3,0.583,0,0.5,0.8,1512.5119808074662,1565.906286901523
0.345,0.4479999999999999,0.337,0.718,43.7,23.0,15.4,8.5,5.1,-9.1,103.9,113.0,0.53,0.536,0.48,0.3779999999999999,0.7759999999999999,44.1,26.6,13.8,8.4,4.5,3.6,115.4,111.6,0.584,0,0.1,0.4,1333.3675664046768,1576.9467870689457
0.552,0.488,0.395,0.73,47.0,25.9,13.6,8.2,4.6,6.6,117.7,110.8,0.594,0.3929999999999999,0.449,0.3429999999999999,0.738,43.7,22.9,14.2,7.0,4.3,-5.8,104.9,111.0,0.552,1,0.5,0.3,1589.245441225196,1458.7966573519343
0.379,0.43,0.35,0.7809999999999999,47.1,22.3,13.6,7.1,4.2,-6.1,105.4,111.5,0.527,0.552,0.4629999999999999,0.374,0.777,42.2,26.5,13.9,7.4,5.2,1.8,110.4,108.8,0.578,1,0.3,0.6,1406.0204453170854,1505.1875189726386
0.7,0.485,0.422,0.841,44.8,24.8,13.5,7.6,4.6,7.0,117.4,110.6,0.606,0.828,0.466,0.3929999999999999,0.7759999999999999,49.0,23.7,14.6,6.2,5.7,9.7,116.5,106.9,0.593,1,0.6,0.9,1613.969260024383,1680.793199726522
0.5,0.461,0.376,0.7609999999999999,44.2,22.3,14.6,8.3,4.6,0.9,111.3,110.2,0.564,0.429,0.452,0.354,0.821,45.4,24.1,14.1,6.5,4.7,0.2,111.9,112.0,0.57,1,0.4,0.3,1541.8991770453054,1427.2759509699265
0.655,0.481,0.362,0.784,44.5,22.6,15.5,8.5,5.9,2.8,112.0,109.1,0.583,0.444,0.478,0.38,0.794,42.8,25.5,15.8,7.0,4.0,-0.9,110.8,112.0,0.5870000000000001,1,0.6,0.5,1541.9228460855377,1464.1788561114352
0.733,0.487,0.358,0.75,45.1,24.7,15.1,7.1,6.0,6.5,112.0,105.5,0.581,0.414,0.465,0.352,0.7879999999999999,42.2,25.8,16.4,6.8,3.8,-3.3,106.8,110.1,0.578,0,0.8,0.5,1628.9265258650669,1484.6313956902843
0.429,0.476,0.375,0.8,42.9,25.5,15.6,7.0,4.0,-1.1,110.7,112.2,0.584,0.429,0.478,0.368,0.7170000000000001,42.6,25.5,14.1,6.5,5.1,-5.5,112.3,117.8,0.575,1,0.5,0.4,1459.4181965994253,1424.1507300836447
0.643,0.447,0.389,0.8220000000000001,44.2,20.1,11.3,7.4,4.9,0.7,115.9,115.2,0.5720000000000001,0.346,0.4529999999999999,0.342,0.763,42.6,24.0,13.5,7.0,3.6,-5.3,109.2,114.3,0.5579999999999999,0,0.8,0.5,1548.368779838961,1398.019720014771
0.4639999999999999,0.457,0.379,0.767,44.4,27.3,14.8,7.9,4.9,-0.4,110.7,111.1,0.5660000000000001,0.5329999999999999,0.4639999999999999,0.376,0.773,42.2,26.8,13.9,7.4,5.0,1.6,110.6,109.1,0.578,1,0.6,0.5,1456.479092685343,1497.7232254442476
0.52,0.4679999999999999,0.368,0.792,43.8,27.9,14.1,10.0,4.7,-0.1,111.0,110.9,0.563,0.643,0.479,0.37,0.831,44.4,26.6,13.3,6.4,4.1,3.9,113.1,109.4,0.5870000000000001,0,0.4,0.8,1526.153631315889,1581.168500662954
0.414,0.482,0.367,0.735,46.1,25.1,14.5,7.6,3.8,-0.5,115.1,115.9,0.5820000000000001,0.517,0.4639999999999999,0.377,0.76,44.2,22.4,14.7,8.3,4.8,1.3,111.6,110.1,0.5670000000000001,1,0.5,0.4,1497.249767046035,1547.3965534582137
0.5,0.45,0.382,0.825,42.1,24.6,13.7,8.8,5.5,2.6,112.9,110.4,0.5760000000000001,0.667,0.48,0.361,0.785,44.9,22.6,15.5,8.4,5.9,3.0,112.1,109.1,0.5820000000000001,1,0.7,0.6,1615.2973063192635,1546.6835055975473
0.414,0.451,0.354,0.8240000000000001,45.2,24.0,14.1,6.8,4.8,-0.2,111.8,112.3,0.569,0.552,0.483,0.381,0.7759999999999999,43.9,26.6,13.9,8.4,4.4,4.1,115.7,111.5,0.5870000000000001,1,0.2,0.5,1421.778574557018,1583.5166565236304
0.5670000000000001,0.486,0.3929999999999999,0.728,47.5,25.9,13.6,8.1,4.7,6.8,117.2,110.0,0.591,0.414,0.477,0.365,0.721,42.6,25.4,13.8,6.6,5.1,-5.6,112.4,117.9,0.574,1,0.5,0.4,1594.5894842682496,1417.8937510593275
0.467,0.45,0.357,0.7659999999999999,48.8,21.7,14.0,6.9,5.1,-0.1,107.5,107.6,0.544,0.233,0.439,0.353,0.7509999999999999,42.3,24.5,14.0,8.4,5.7,-7.2,105.8,112.6,0.537,1,0.5,0.2,1470.9816774221688,1321.4442558226049
0.4,0.432,0.353,0.7829999999999999,47.2,22.6,13.5,7.0,4.3,-5.8,105.8,111.6,0.53,0.276,0.437,0.352,0.782,42.4,24.0,14.9,7.6,5.0,-4.3,108.1,112.2,0.5489999999999999,1,0.4,0.3,1413.4847388454764,1411.1613542633372
0.71,0.485,0.419,0.8440000000000001,44.8,24.7,13.4,7.5,4.6,6.9,117.4,110.6,0.605,0.613,0.502,0.409,0.8170000000000001,42.5,26.3,14.6,6.1,5.5,3.9,117.9,114.2,0.624,0,0.6,0.6,1620.6089715995502,1559.7865942487988
0.3329999999999999,0.4479999999999999,0.3389999999999999,0.715,43.4,23.3,15.5,8.5,5.1,-9.4,104.0,113.4,0.531,0.379,0.447,0.342,0.73,43.8,22.8,14.2,6.9,4.3,-6.0,104.3,110.7,0.5489999999999999,0,0.1,0.3,1326.797696949992,1453.452614308881
0.4,0.45,0.345,0.731,43.6,22.8,14.2,7.0,4.3,-5.3,104.8,110.5,0.552,0.433,0.4629999999999999,0.351,0.785,42.5,25.8,16.4,6.9,3.8,-3.1,106.6,109.7,0.5760000000000001,0,0.3,0.6,1464.1187093951091,1493.0810879829744
0.8,0.467,0.392,0.779,48.7,23.4,14.4,6.2,5.7,9.3,116.3,107.3,0.593,0.483,0.4579999999999999,0.384,0.769,44.4,27.2,15.2,7.8,4.8,-0.3,110.4,110.9,0.568,1,0.9,0.6,1674.1534881513548,1461.0774948232518
0.4639999999999999,0.465,0.35,0.785,42.4,23.1,12.2,6.5,4.5,-1.8,112.9,114.6,0.5770000000000001,0.5,0.465,0.359,0.795,44.0,27.6,14.0,9.8,4.6,-1.3,110.5,111.7,0.5589999999999999,1,0.5,0.4,1492.5937618074272,1503.8412410948208
0.655,0.48,0.377,0.833,44.4,26.9,13.2,6.3,4.2,4.8,113.8,109.0,0.591,0.621,0.4429999999999999,0.387,0.818,44.3,20.0,11.3,7.5,5.0,0.4,115.5,115.1,0.569,1,0.8,0.8,1603.4808908840223,1533.4603356274863
0.3929999999999999,0.4479999999999999,0.34,0.75,42.7,22.6,15.0,7.8,5.5,-1.9,107.1,108.5,0.5589999999999999,0.4479999999999999,0.48,0.377,0.802,42.7,25.4,15.6,6.9,4.2,-0.8,111.1,112.3,0.5870000000000001,0,0.2,0.5,1471.5283259517496,1465.6751756237425
0.71,0.484,0.355,0.753,45.1,24.7,15.1,7.1,6.1,6.2,111.6,105.3,0.579,0.37,0.455,0.3389999999999999,0.762,43.0,23.9,13.6,7.0,3.6,-4.9,109.3,114.0,0.5589999999999999,0,0.7,0.6,1620.4768335723768,1412.928164226246
0.5329999999999999,0.484,0.384,0.777,43.6,26.5,13.9,8.4,4.3,3.7,115.7,111.9,0.588,0.6,0.4429999999999999,0.384,0.816,44.4,19.9,11.5,7.4,5.0,-0.6,115.2,115.8,0.568,1,0.4,0.7,1570.3686098409291,1520.0057593371264
0.483,0.465,0.351,0.78,42.6,22.9,12.3,6.5,4.4,-1.3,112.5,113.7,0.5770000000000001,0.5,0.462,0.373,0.762,44.2,22.3,14.6,8.3,5.0,1.0,111.4,110.1,0.565,1,0.6,0.4,1501.3406929626385,1540.4625027856391
0.581,0.486,0.3929999999999999,0.732,47.7,25.7,13.7,8.1,4.7,7.0,117.3,110.0,0.5920000000000001,0.226,0.4379999999999999,0.356,0.753,42.4,24.5,14.1,8.4,5.6,-7.1,105.7,112.4,0.537,1,0.5,0.2,1598.7880670452048,1318.9439721896752
0.3229999999999999,0.449,0.335,0.716,43.4,23.3,15.6,8.5,5.0,-9.6,104.0,113.6,0.532,0.433,0.4529999999999999,0.354,0.8240000000000001,45.2,24.2,14.0,6.8,4.8,0.1,112.2,112.4,0.5710000000000001,1,0.0,0.3,1316.1316018637638,1434.9266212397197
0.516,0.451,0.3829999999999999,0.8270000000000001,42.1,24.7,13.8,8.7,5.5,2.8,113.0,110.3,0.578,0.645,0.477,0.359,0.7829999999999999,44.9,22.8,15.3,8.4,5.9,2.7,112.0,109.3,0.58,0,0.7,0.5,1620.2689773126947,1541.7118346041163
0.688,0.484,0.42,0.84,45.0,24.7,13.5,7.4,4.6,6.5,117.2,110.7,0.604,0.3929999999999999,0.457,0.34,0.7609999999999999,42.9,23.8,13.6,7.1,3.6,-4.6,109.3,113.8,0.5589999999999999,1,0.6,0.6,1611.586605721123,1424.0682120489016
0.625,0.501,0.405,0.8140000000000001,42.4,26.1,14.3,6.3,5.4,3.9,117.8,114.0,0.622,0.4,0.475,0.365,0.722,42.5,25.4,13.8,6.5,5.0,-5.8,112.3,118.0,0.5720000000000001,1,0.7,0.3,1568.808960127226,1413.6951682823724
0.484,0.449,0.357,0.768,48.8,21.6,14.0,6.8,5.1,0.0,107.6,107.5,0.544,0.516,0.4629999999999999,0.375,0.773,42.2,26.7,13.9,7.5,5.0,1.5,110.3,108.9,0.5770000000000001,0,0.6,0.5,1473.4819610550985,1493.1248233063388
0.419,0.432,0.352,0.7879999999999999,47.3,22.6,13.5,7.0,4.4,-5.3,105.8,111.0,0.531,0.267,0.435,0.349,0.7829999999999999,42.6,24.0,14.8,7.7,4.9,-4.5,107.6,111.9,0.547,0,0.5,0.3,1421.2335586898623,1403.412534418951
0.467,0.482,0.3779999999999999,0.8,43.1,25.4,15.5,6.8,4.2,-0.1,111.4,111.9,0.589,0.2189999999999999,0.437,0.356,0.7559999999999999,42.3,24.8,14.0,8.2,5.6,-7.7,105.7,113.1,0.5379999999999999,1,0.6,0.1,1485.6242908060617,1315.0255389400234
0.667,0.481,0.38,0.835,44.4,27.0,13.1,6.3,4.3,5.7,114.6,108.9,0.5920000000000001,0.467,0.4589999999999999,0.381,0.77,44.0,26.8,15.2,8.0,4.7,-1.1,110.2,111.3,0.568,0,0.9,0.5,1616.9354671743822,1456.150034509975
0.344,0.451,0.341,0.718,43.2,23.5,15.7,8.5,5.2,-9.3,104.4,113.7,0.535,0.379,0.445,0.34,0.748,42.8,22.5,14.8,7.8,5.5,-2.5,106.8,109.0,0.556,1,0.1,0.1,1321.2337604965926,1451.5792107694306
0.452,0.4629999999999999,0.352,0.787,42.6,26.0,16.3,6.9,3.9,-2.5,106.8,109.4,0.5760000000000001,0.5,0.451,0.381,0.8270000000000001,42.0,24.8,13.7,8.8,5.7,2.5,112.7,110.3,0.5760000000000001,1,0.7,0.6,1507.0937244638942,1607.6933315557555
0.8059999999999999,0.469,0.397,0.78,48.4,23.7,14.7,6.3,5.7,9.7,116.6,107.1,0.597,0.688,0.483,0.354,0.75,44.9,24.8,15.2,7.1,6.2,5.9,111.5,105.5,0.578,1,0.9,0.6,1679.0809484646315,1609.3367857497212
0.517,0.475,0.371,0.774,42.3,26.4,13.3,8.2,6.0,1.5,111.6,110.4,0.575,0.531,0.462,0.374,0.7759999999999999,42.1,26.8,13.8,7.5,5.1,1.7,110.4,108.8,0.5770000000000001,0,0.4,0.5,1527.2807027080212,1503.3250557848644
0.419,0.4529999999999999,0.357,0.821,45.1,24.2,14.0,6.9,4.7,0.1,112.4,112.6,0.5710000000000001,0.484,0.462,0.371,0.7609999999999999,44.3,22.3,14.5,8.2,5.1,0.9,111.4,110.3,0.565,1,0.3,0.3,1429.8244626068906,1535.186346561759
0.387,0.449,0.345,0.7340000000000001,43.5,22.8,14.4,7.0,4.2,-5.6,104.7,110.6,0.552,0.593,0.4529999999999999,0.358,0.7929999999999999,44.5,24.8,10.9,7.0,5.0,-0.3,109.4,109.7,0.5479999999999999,1,0.3,0.7,1450.106072914189,1510.7991719500924
0.433,0.481,0.365,0.732,46.2,24.9,14.4,7.5,3.9,-0.3,115.0,115.5,0.58,0.29,0.436,0.348,0.7829999999999999,42.8,24.0,14.8,7.8,5.1,-4.0,107.5,111.3,0.547,1,0.5,0.4,1504.1838177186096,1418.1069795623034
0.5479999999999999,0.482,0.384,0.782,43.6,26.5,13.5,8.4,4.3,3.8,115.9,112.0,0.5870000000000001,0.379,0.4589999999999999,0.344,0.759,42.7,24.1,13.6,7.0,3.5,-5.1,109.5,114.4,0.561,0,0.5,0.6,1574.8966653760128,1418.9565019493707
0.481,0.462,0.353,0.789,44.2,27.2,14.0,9.7,4.5,-1.6,109.8,111.3,0.555,0.6970000000000001,0.487,0.422,0.836,45.1,24.7,13.5,7.4,4.6,6.9,117.7,110.9,0.606,1,0.4,0.6,1495.0943099396095,1616.698315820654
0.594,0.488,0.396,0.732,47.7,25.9,13.5,8.1,4.7,7.6,117.8,109.8,0.594,0.452,0.483,0.366,0.728,46.2,25.1,14.3,7.6,4.0,0.0,115.4,115.6,0.5820000000000001,1,0.5,0.5,1602.7065002948566,1509.8257663471518
0.469,0.447,0.358,0.7709999999999999,49.0,21.6,14.0,6.7,5.1,-0.3,107.5,107.7,0.542,0.387,0.477,0.368,0.721,42.3,25.4,13.8,6.5,5.1,-5.9,112.4,118.2,0.573,1,0.6,0.2,1463.281728576573,1409.957205420735
0.6559999999999999,0.476,0.362,0.7859999999999999,45.2,22.8,15.4,8.3,6.0,2.8,111.9,109.1,0.58,0.5,0.465,0.352,0.782,42.5,22.8,12.2,6.4,4.3,-1.2,112.7,113.7,0.5760000000000001,1,0.5,0.7,1554.2874803610555,1506.6168491865187
0.636,0.501,0.406,0.809,42.4,26.2,14.1,6.3,5.4,4.0,118.0,114.1,0.622,0.406,0.43,0.352,0.7809999999999999,47.3,22.7,13.4,7.1,4.4,-5.5,105.4,110.8,0.529,1,0.7,0.5,1572.5469229888636,1406.5391135465102
0.5,0.465,0.358,0.7859999999999999,44.4,27.2,13.8,9.6,4.4,-0.6,110.3,110.8,0.557,0.6759999999999999,0.485,0.42,0.8370000000000001,44.9,24.6,13.5,7.3,4.6,5.9,117.0,111.3,0.604,0,0.5,0.6,1521.595941495921,1590.196684264343
0.545,0.4629999999999999,0.37,0.782,42.0,26.8,13.9,7.6,5.0,1.7,110.2,108.5,0.5770000000000001,0.484,0.4589999999999999,0.381,0.777,44.0,26.7,15.1,8.0,4.7,-0.9,110.5,111.5,0.569,1,0.6,0.5,1511.458111247583,1466.2824954994862
0.667,0.481,0.351,0.748,45.0,24.6,15.2,7.0,6.1,5.0,111.1,106.0,0.575,0.581,0.444,0.3829999999999999,0.8190000000000001,44.6,20.0,11.5,7.2,5.1,-0.8,115.2,116.0,0.568,1,0.5,0.6,1598.06715618904,1515.4777038020427
0.484,0.486,0.379,0.8009999999999999,42.9,25.4,15.6,6.9,4.2,0.1,111.6,112.0,0.591,0.645,0.482,0.38,0.8290000000000001,44.2,26.9,13.1,6.4,4.3,5.4,114.6,109.2,0.5920000000000001,0,0.7,0.8,1488.6020259782188,1606.803006184871
0.469,0.462,0.367,0.764,44.1,22.2,14.3,8.3,5.1,0.4,111.5,111.0,0.564,0.5,0.474,0.367,0.7759999999999999,42.1,26.1,13.5,8.3,6.0,1.3,111.3,110.1,0.575,1,0.3,0.4,1518.9504318975933,1519.1476472453026
0.469,0.4629999999999999,0.355,0.79,42.7,26.2,16.2,6.9,3.9,-2.2,107.3,109.6,0.578,0.813,0.469,0.3989999999999999,0.777,48.7,23.8,14.6,6.3,5.6,10.2,116.7,106.8,0.597,1,0.7,0.9,1517.8632675188762,1690.3505780253126
